Lon,Lat,Prev Full Moon UTC,Next Full Moon UTC,Dawn/Day Start Local,tag,sun altitude,days this month
177,46,2025-06-11T07:43:45.814168+00:00,2025-07-10T20:36:42.125289+00:00,2025-06-12T01:40:12.904202+12:00,primary,,30
-180,43,2025-06-11T07:43:45.814168+00:00,2025-07-10T20:36:42.125289+00:00,2025-06-11T14:03:18.661901+00:00,primary,,30
-177,43,2025-06-11T07:43:45.814168+00:00,2025-07-10T20:36:42.125289+00:00,2025-06-11T13:51:18.890242+00:00,primary,,30
-174,43,2025-06-11T07:43:45.814168+00:00,2025-07-10T20:36:42.125289+00:00,2025-06-11T13:39:19.118866+00:00,primary,,30
-171,43,2025-06-11T07:43:45.814168+00:00,2025-07-10T20:36:42.125289+00:00,2025-06-11T13:27:19.347772+00:00,primary,,30
-168,43,2025-06-11T07:43:45.814168+00:00,2025-07-10T20:36:42.125289+00:00,2025-06-11T13:15:19.576960+00:00,primary,,30
-165,43,2025-06-11T07:43:45.814168+00:00,2025-07-10T20:36:42.125289+00:00,2025-06-11T13:03:19.806430+00:00,primary,,30
-162,43,2025-06-11T07:43:45.814168+00:00,2025-07-10T20:36:42.125289+00:00,2025-06-11T12:51:20.036183+00:00,primary,,30
-159,43,2025-06-11T07:43:45.814168+00:00,2025-07-10T20:36:42.125289+00:00,2025-06-11T12:39:20.266218+00:00,primary,,30
-156,43,2025-06-11T07:43:45.814168+00:00,2025-07-10T20:36:42.125289+00:00,2025-06-11T12:27:20.496536+00:00,primary,,30
-153,43,2025-06-11T07:43:45.814168+00:00,2025-07-10T20:36:42.125289+00:00,2025-06-11T12:15:20.727135+00:00,primary,,30
-150,43,2025-06-11T07:43:45.814168+00:00,2025-07-10T20:36:42.125289+00:00,2025-06-11T12:03:20.958017+00:00,primary,,30
-147,43,2025-06-11T07:43:45.814168+00:00,2025-07-10T20:36:42.125289+00:00,2025-06-11T11:51:21.189180+00:00,primary,,30
-144,43,2025-06-11T07:43:45.814168+00:00,2025-07-10T20:36:42.125289+00:00,2025-06-11T11:39:21.420626+00:00,primary,,30
-141,43,2025-06-11T07:43:45.814168+00:00,2025-07-10T20:36:42.125289+00:00,2025-06-11T11:27:21.652353+00:00,primary,,30
-138,43,2025-06-11T07:43:45.814168+00:00,2025-07-10T20:36:42.125289+00:00,2025-06-11T11:15:21.884363+00:00,primary,,30
-135,43,2025-06-11T07:43:45.814168+00:00,2025-07-10T20:36:42.125289+00:00,2025-06-11T11:03:22.116654+00:00,primary,,30
-132,43,2025-06-11T07:43:45.814168+00:00,2025-07-10T20:36:42.125289+00:00,2025-06-11T10:51:22.349228+00:00,primary,,30
-129,43,2025-06-11T07:43:45.814168+00:00,2025-07-10T20:36:42.125289+00:00,2025-06-11T10:39:22.582083+00:00,primary,,30
-126,43,2025-06-11T07:43:45.814168+00:00,2025-07-10T20:36:42.125289+00:00,2025-06-11T10:27:22.815220+00:00,primary,,30
-123,43,2025-06-11T07:43:45.814168+00:00,2025-07-10T20:36:42.125289+00:00,2025-06-11T10:15:23.048639+00:00,primary,,30
-120,43,2025-06-11T07:43:45.814168+00:00,2025-07-10T20:36:42.125289+00:00,2025-06-11T10:03:23.282339+00:00,primary,,30
-117,43,2025-06-11T07:43:45.814168+00:00,2025-07-10T20:36:42.125289+00:00,2025-06-11T09:51:23.516322+00:00,primary,,30
-114,43,2025-06-11T07:43:45.814168+00:00,2025-07-10T20:36:42.125289+00:00,2025-06-11T09:39:23.750586+00:00,primary,,30
-111,43,2025-06-11T07:43:45.814168+00:00,2025-07-10T20:36:42.125289+00:00,2025-06-11T09:27:23.985131+00:00,primary,,30
-108,43,2025-06-11T07:43:45.814168+00:00,2025-07-10T20:36:42.125289+00:00,2025-06-11T09:15:24.219958+00:00,primary,,30
-105,43,2025-06-11T07:43:45.814168+00:00,2025-07-10T20:36:42.125289+00:00,2025-06-11T09:03:24.455067+00:00,primary,,30
-102,43,2025-06-11T07:43:45.814168+00:00,2025-07-10T20:36:42.125289+00:00,2025-06-11T08:51:24.690457+00:00,primary,,30
-99,43,2025-06-11T07:43:45.814168+00:00,2025-07-10T20:36:42.125289+00:00,2025-06-11T08:39:24.926129+00:00,primary,,30
-96,43,2025-06-11T07:43:45.814168+00:00,2025-07-10T20:36:42.125289+00:00,2025-06-11T08:27:25.162082+00:00,primary,,30
-93,43,2025-06-11T07:43:45.814168+00:00,2025-07-10T20:36:42.125289+00:00,2025-06-11T08:15:25.398316+00:00,primary,,30
-90,43,2025-06-11T07:43:45.814168+00:00,2025-07-10T20:36:42.125289+00:00,2025-06-11T08:03:25.634832+00:00,primary,,30
-87,43,2025-06-11T07:43:45.814168+00:00,2025-07-10T20:36:42.125289+00:00,2025-06-11T07:51:25.871629+00:00,primary,,30
-84,43,2025-06-11T07:43:45.814168+00:00,2025-07-10T20:36:42.125289+00:00,2025-06-12T07:38:59.685943+00:00,primary,,29
-81,43,2025-06-11T07:43:45.814168+00:00,2025-07-10T20:36:42.125289+00:00,2025-06-12T07:26:59.889300+00:00,primary,,29
-78,43,2025-06-11T07:43:45.814168+00:00,2025-07-10T20:36:42.125289+00:00,2025-06-12T07:15:00.092943+00:00,primary,,29
-75,43,2025-06-11T07:43:45.814168+00:00,2025-07-10T20:36:42.125289+00:00,2025-06-12T07:03:00.296871+00:00,primary,,29
-72,43,2025-06-11T07:43:45.814168+00:00,2025-07-10T20:36:42.125289+00:00,2025-06-12T06:51:00.501085+00:00,primary,,29
-69,43,2025-06-11T07:43:45.814168+00:00,2025-07-10T20:36:42.125289+00:00,2025-06-12T06:39:00.705584+00:00,primary,,29
-66,43,2025-06-11T07:43:45.814168+00:00,2025-07-10T20:36:42.125289+00:00,2025-06-12T06:27:00.910369+00:00,primary,,29
-63,43,2025-06-11T07:43:45.814168+00:00,2025-07-10T20:36:42.125289+00:00,2025-06-12T06:15:01.115439+00:00,primary,,29
-60,43,2025-06-11T07:43:45.814168+00:00,2025-07-10T20:36:42.125289+00:00,2025-06-12T06:03:01.320795+00:00,primary,,29
-57,43,2025-06-11T07:43:45.814168+00:00,2025-07-10T20:36:42.125289+00:00,2025-06-12T05:51:01.526436+00:00,primary,,29
-54,43,2025-06-11T07:43:45.814168+00:00,2025-07-10T20:36:42.125289+00:00,2025-06-12T05:39:01.732362+00:00,primary,,29
-51,43,2025-06-11T07:43:45.814168+00:00,2025-07-10T20:36:42.125289+00:00,2025-06-12T05:27:01.938573+00:00,primary,,29
-48,43,2025-06-11T07:43:45.814168+00:00,2025-07-10T20:36:42.125289+00:00,2025-06-12T05:15:02.145070+00:00,primary,,29
-45,43,2025-06-11T07:43:45.814168+00:00,2025-07-10T20:36:42.125289+00:00,2025-06-12T05:03:02.351851+00:00,primary,,29
-42,43,2025-06-11T07:43:45.814168+00:00,2025-07-10T20:36:42.125289+00:00,2025-06-12T04:51:02.558918+00:00,primary,,29
-39,43,2025-06-11T07:43:45.814168+00:00,2025-07-10T20:36:42.125289+00:00,2025-06-12T04:39:02.766270+00:00,primary,,29
-36,43,2025-06-11T07:43:45.814168+00:00,2025-07-10T20:36:42.125289+00:00,2025-06-12T04:27:02.973908+00:00,primary,,29
-33,43,2025-06-11T07:43:45.814168+00:00,2025-07-10T20:36:42.125289+00:00,2025-06-12T04:15:03.181830+00:00,primary,,29
-30,43,2025-06-11T07:43:45.814168+00:00,2025-07-10T20:36:42.125289+00:00,2025-06-12T04:03:03.390037+00:00,primary,,29
-27,43,2025-06-11T07:43:45.814168+00:00,2025-07-10T20:36:42.125289+00:00,2025-06-12T03:51:03.598529+00:00,primary,,29
-24,43,2025-06-11T07:43:45.814168+00:00,2025-07-10T20:36:42.125289+00:00,2025-06-12T03:39:03.807306+00:00,primary,,29
-21,43,2025-06-11T07:43:45.814168+00:00,2025-07-10T20:36:42.125289+00:00,2025-06-12T03:27:04.016369+00:00,primary,,29
-18,43,2025-06-11T07:43:45.814168+00:00,2025-07-10T20:36:42.125289+00:00,2025-06-12T03:15:04.225715+00:00,primary,,29
-15,43,2025-06-11T07:43:45.814168+00:00,2025-07-10T20:36:42.125289+00:00,2025-06-12T03:03:04.435347+00:00,primary,,29
-12,43,2025-06-11T07:43:45.814168+00:00,2025-07-10T20:36:42.125289+00:00,2025-06-12T02:51:04.645264+00:00,primary,,29
-9,43,2025-06-11T07:43:45.814168+00:00,2025-07-10T20:36:42.125289+00:00,2025-06-12T02:39:04.855465+00:00,primary,,29
-6,43,2025-06-11T07:43:45.814168+00:00,2025-07-10T20:36:42.125289+00:00,2025-06-12T02:27:05.065951+00:00,primary,,29
-3,43,2025-06-11T07:43:45.814168+00:00,2025-07-10T20:36:42.125289+00:00,2025-06-12T02:15:05.276722+00:00,primary,,29
0,43,2025-06-11T07:43:45.814168+00:00,2025-07-10T20:36:42.125289+00:00,2025-06-12T02:03:05.487778+00:00,primary,,29
3,43,2025-06-11T07:43:45.814168+00:00,2025-07-10T20:36:42.125289+00:00,2025-06-12T01:51:05.699118+00:00,primary,,29
6,43,2025-06-11T07:43:45.814168+00:00,2025-07-10T20:36:42.125289+00:00,2025-06-12T01:39:05.910742+00:00,primary,,29
9,43,2025-06-11T07:43:45.814168+00:00,2025-07-10T20:36:42.125289+00:00,2025-06-12T02:27:06.122652+01:00,primary,,29
12,43,2025-06-11T07:43:45.814168+00:00,2025-07-10T20:36:42.125289+00:00,2025-06-12T02:15:06.334845+01:00,primary,,29
15,43,2025-06-11T07:43:45.814168+00:00,2025-07-10T20:36:42.125289+00:00,2025-06-12T02:03:06.547324+01:00,primary,,29
18,43,2025-06-11T07:43:45.814168+00:00,2025-07-10T20:36:42.125289+00:00,2025-06-12T01:51:06.760086+01:00,primary,,29
21,43,2025-06-11T07:43:45.814168+00:00,2025-07-10T20:36:42.125289+00:00,2025-06-12T01:39:06.973134+01:00,primary,,29
24,43,2025-06-11T07:43:45.814168+00:00,2025-07-10T20:36:42.125289+00:00,2025-06-12T02:27:07.186465+02:00,primary,,29
27,43,2025-06-11T07:43:45.814168+00:00,2025-07-10T20:36:42.125289+00:00,2025-06-12T02:15:07.400081+02:00,primary,,29
30,43,2025-06-11T07:43:45.814168+00:00,2025-07-10T20:36:42.125289+00:00,2025-06-12T02:03:07.613981+02:00,primary,,29
33,43,2025-06-11T07:43:45.814168+00:00,2025-07-10T20:36:42.125289+00:00,2025-06-12T01:51:07.819911+02:00,primary,,29
36,43,2025-06-11T07:43:45.814168+00:00,2025-07-10T20:36:42.125289+00:00,2025-06-12T01:39:08.034369+02:00,primary,,29
39,43,2025-06-11T07:43:45.814168+00:00,2025-07-10T20:36:42.125289+00:00,2025-06-12T02:27:08.249111+03:00,primary,,29
42,43,2025-06-11T07:43:45.814168+00:00,2025-07-10T20:36:42.125289+00:00,2025-06-12T02:15:08.464137+03:00,primary,,29
45,43,2025-06-11T07:43:45.814168+00:00,2025-07-10T20:36:42.125289+00:00,2025-06-12T02:03:08.679447+03:00,primary,,29
48,43,2025-06-11T07:43:45.814168+00:00,2025-07-10T20:36:42.125289+00:00,2025-06-12T01:51:08.895042+03:00,primary,,29
51,43,2025-06-11T07:43:45.814168+00:00,2025-07-10T20:36:42.125289+00:00,2025-06-12T01:39:09.110920+03:00,primary,,29
54,43,2025-06-11T07:43:45.814168+00:00,2025-07-10T20:36:42.125289+00:00,2025-06-12T02:27:09.327083+04:00,primary,,29
57,43,2025-06-11T07:43:45.814168+00:00,2025-07-10T20:36:42.125289+00:00,2025-06-12T02:15:09.543529+04:00,primary,,29
60,43,2025-06-11T07:43:45.814168+00:00,2025-07-10T20:36:42.125289+00:00,2025-06-12T02:03:09.760259+04:00,primary,,29
63,43,2025-06-11T07:43:45.814168+00:00,2025-07-10T20:36:42.125289+00:00,2025-06-12T01:51:09.977274+04:00,primary,,29
66,43,2025-06-11T07:43:45.814168+00:00,2025-07-10T20:36:42.125289+00:00,2025-06-12T01:39:10.194572+04:00,primary,,29
69,43,2025-06-11T07:43:45.814168+00:00,2025-07-10T20:36:42.125289+00:00,2025-06-12T02:27:10.412154+05:00,primary,,29
72,43,2025-06-11T07:43:45.814168+00:00,2025-07-10T20:36:42.125289+00:00,2025-06-12T02:15:10.630020+05:00,primary,,29
75,43,2025-06-11T07:43:45.814168+00:00,2025-07-10T20:36:42.125289+00:00,2025-06-12T02:03:10.848169+05:00,primary,,29
78,43,2025-06-11T07:43:45.814168+00:00,2025-07-10T20:36:42.125289+00:00,2025-06-12T01:51:11.066603+05:00,primary,,29
81,43,2025-06-11T07:43:45.814168+00:00,2025-07-10T20:36:42.125289+00:00,2025-06-12T01:39:11.285320+05:00,primary,,29
84,43,2025-06-11T07:43:45.814168+00:00,2025-07-10T20:36:42.125289+00:00,2025-06-12T02:27:11.504321+06:00,primary,,29
87,43,2025-06-11T07:43:45.814168+00:00,2025-07-10T20:36:42.125289+00:00,2025-06-12T02:15:11.723605+06:00,primary,,30
90,43,2025-06-11T07:43:45.814168+00:00,2025-07-10T20:36:42.125289+00:00,2025-06-12T02:03:11.943173+06:00,primary,,30
93,43,2025-06-11T07:43:45.814168+00:00,2025-07-10T20:36:42.125289+00:00,2025-06-12T01:51:12.163024+06:00,primary,,30
96,43,2025-06-11T07:43:45.814168+00:00,2025-07-10T20:36:42.125289+00:00,2025-06-12T01:39:12.383159+06:00,primary,,30
99,43,2025-06-11T07:43:45.814168+00:00,2025-07-10T20:36:42.125289+00:00,2025-06-12T02:27:12.603578+07:00,primary,,30
102,43,2025-06-11T07:43:45.814168+00:00,2025-07-10T20:36:42.125289+00:00,2025-06-12T02:15:12.824280+07:00,primary,,30
105,43,2025-06-11T07:43:45.814168+00:00,2025-07-10T20:36:42.125289+00:00,2025-06-12T02:03:13.045265+07:00,primary,,30
108,43,2025-06-11T07:43:45.814168+00:00,2025-07-10T20:36:42.125289+00:00,2025-06-12T01:51:13.266534+07:00,primary,,30
111,43,2025-06-11T07:43:45.814168+00:00,2025-07-10T20:36:42.125289+00:00,2025-06-12T01:39:13.488086+07:00,primary,,30
114,43,2025-06-11T07:43:45.814168+00:00,2025-07-10T20:36:42.125289+00:00,2025-06-12T02:27:13.709922+08:00,primary,,30
117,43,2025-06-11T07:43:45.814168+00:00,2025-07-10T20:36:42.125289+00:00,2025-06-12T02:15:13.932040+08:00,primary,,30
120,43,2025-06-11T07:43:45.814168+00:00,2025-07-10T20:36:42.125289+00:00,2025-06-12T02:03:14.154442+08:00,primary,,30
123,43,2025-06-11T07:43:45.814168+00:00,2025-07-10T20:36:42.125289+00:00,2025-06-12T01:51:14.377127+08:00,primary,,30
126,43,2025-06-11T07:43:45.814168+00:00,2025-07-10T20:36:42.125289+00:00,2025-06-12T01:39:14.600095+08:00,primary,,30
129,43,2025-06-11T07:43:45.814168+00:00,2025-07-10T20:36:42.125289+00:00,2025-06-12T02:27:14.823347+09:00,primary,,30
132,43,2025-06-11T07:43:45.814168+00:00,2025-07-10T20:36:42.125289+00:00,2025-06-12T02:15:15.046881+09:00,primary,,30
135,43,2025-06-11T07:43:45.814168+00:00,2025-07-10T20:36:42.125289+00:00,2025-06-12T02:03:15.270699+09:00,primary,,30
138,43,2025-06-11T07:43:45.814168+00:00,2025-07-10T20:36:42.125289+00:00,2025-06-12T01:51:15.494799+09:00,primary,,30
141,43,2025-06-11T07:43:45.814168+00:00,2025-07-10T20:36:42.125289+00:00,2025-06-12T01:39:15.719183+09:00,primary,,30
144,43,2025-06-11T07:43:45.814168+00:00,2025-07-10T20:36:42.125289+00:00,2025-06-12T02:27:15.943849+10:00,primary,,30
147,43,2025-06-11T07:43:45.814168+00:00,2025-07-10T20:36:42.125289+00:00,2025-06-12T02:15:16.168798+10:00,primary,,30
150,43,2025-06-11T07:43:45.814168+00:00,2025-07-10T20:36:42.125289+00:00,2025-06-12T02:03:16.394030+10:00,primary,,30
153,43,2025-06-11T07:43:45.814168+00:00,2025-07-10T20:36:42.125289+00:00,2025-06-12T01:51:16.619545+10:00,primary,,30
156,43,2025-06-11T07:43:45.814168+00:00,2025-07-10T20:36:42.125289+00:00,2025-06-12T01:39:16.845343+10:00,primary,,30
159,43,2025-06-11T07:43:45.814168+00:00,2025-07-10T20:36:42.125289+00:00,2025-06-12T02:27:17.071424+11:00,primary,,30
162,43,2025-06-11T07:43:45.814168+00:00,2025-07-10T20:36:42.125289+00:00,2025-06-12T02:15:17.297787+11:00,primary,,30
165,43,2025-06-11T07:43:45.814168+00:00,2025-07-10T20:36:42.125289+00:00,2025-06-12T02:03:17.524433+11:00,primary,,30
168,43,2025-06-11T07:43:45.814168+00:00,2025-07-10T20:36:42.125289+00:00,2025-06-12T01:51:17.751361+11:00,primary,,30
171,43,2025-06-11T07:43:45.814168+00:00,2025-07-10T20:36:42.125289+00:00,2025-06-12T01:39:17.978572+11:00,primary,,30
174,43,2025-06-11T07:43:45.814168+00:00,2025-07-10T20:36:42.125289+00:00,2025-06-12T02:27:18.206066+12:00,primary,,30
177,43,2025-06-11T07:43:45.814168+00:00,2025-07-10T20:36:42.125289+00:00,2025-06-12T02:15:18.433842+12:00,primary,,30
-180,40,2025-06-11T07:43:45.814168+00:00,2025-07-10T20:36:42.125289+00:00,2025-06-11T14:28:12.208264+00:00,primary,,30
-177,40,2025-06-11T07:43:45.814168+00:00,2025-07-10T20:36:42.125289+00:00,2025-06-11T14:16:12.360936+00:00,primary,,30
-174,40,2025-06-11T07:43:45.814168+00:00,2025-07-10T20:36:42.125289+00:00,2025-06-11T14:04:12.513833+00:00,primary,,30
-171,40,2025-06-11T07:43:45.814168+00:00,2025-07-10T20:36:42.125289+00:00,2025-06-11T13:52:12.666955+00:00,primary,,30
-168,40,2025-06-11T07:43:45.814168+00:00,2025-07-10T20:36:42.125289+00:00,2025-06-11T13:40:12.820302+00:00,primary,,30
-165,40,2025-06-11T07:43:45.814168+00:00,2025-07-10T20:36:42.125289+00:00,2025-06-11T13:28:12.973874+00:00,primary,,30
-162,40,2025-06-11T07:43:45.814168+00:00,2025-07-10T20:36:42.125289+00:00,2025-06-11T13:16:13.127671+00:00,primary,,30
-159,40,2025-06-11T07:43:45.814168+00:00,2025-07-10T20:36:42.125289+00:00,2025-06-11T13:04:13.281694+00:00,primary,,30
-156,40,2025-06-11T07:43:45.814168+00:00,2025-07-10T20:36:42.125289+00:00,2025-06-11T12:52:13.435941+00:00,primary,,30
-153,40,2025-06-11T07:43:45.814168+00:00,2025-07-10T20:36:42.125289+00:00,2025-06-11T12:40:13.590414+00:00,primary,,30
-150,40,2025-06-11T07:43:45.814168+00:00,2025-07-10T20:36:42.125289+00:00,2025-06-11T12:28:13.745111+00:00,primary,,30
-147,40,2025-06-11T07:43:45.814168+00:00,2025-07-10T20:36:42.125289+00:00,2025-06-11T12:16:13.900034+00:00,primary,,30
-144,40,2025-06-11T07:43:45.814168+00:00,2025-07-10T20:36:42.125289+00:00,2025-06-11T12:04:14.055182+00:00,primary,,30
-141,40,2025-06-11T07:43:45.814168+00:00,2025-07-10T20:36:42.125289+00:00,2025-06-11T11:52:14.210554+00:00,primary,,30
-138,40,2025-06-11T07:43:45.814168+00:00,2025-07-10T20:36:42.125289+00:00,2025-06-11T11:40:14.366152+00:00,primary,,30
-135,40,2025-06-11T07:43:45.814168+00:00,2025-07-10T20:36:42.125289+00:00,2025-06-11T11:28:14.521975+00:00,primary,,30
-132,40,2025-06-11T07:43:45.814168+00:00,2025-07-10T20:36:42.125289+00:00,2025-06-11T11:16:14.678022+00:00,primary,,30
-129,40,2025-06-11T07:43:45.814168+00:00,2025-07-10T20:36:42.125289+00:00,2025-06-11T11:04:14.834295+00:00,primary,,30
-126,40,2025-06-11T07:43:45.814168+00:00,2025-07-10T20:36:42.125289+00:00,2025-06-11T10:52:14.990792+00:00,primary,,30
-123,40,2025-06-11T07:43:45.814168+00:00,2025-07-10T20:36:42.125289+00:00,2025-06-11T10:40:15.147514+00:00,primary,,30
-120,40,2025-06-11T07:43:45.814168+00:00,2025-07-10T20:36:42.125289+00:00,2025-06-11T10:28:15.304461+00:00,primary,,30
-117,40,2025-06-11T07:43:45.814168+00:00,2025-07-10T20:36:42.125289+00:00,2025-06-11T10:16:15.461633+00:00,primary,,30
-114,40,2025-06-11T07:43:45.814168+00:00,2025-07-10T20:36:42.125289+00:00,2025-06-11T10:04:15.619030+00:00,primary,,30
-111,40,2025-06-11T07:43:45.814168+00:00,2025-07-10T20:36:42.125289+00:00,2025-06-11T09:52:15.776652+00:00,primary,,30
-108,40,2025-06-11T07:43:45.814168+00:00,2025-07-10T20:36:42.125289+00:00,2025-06-11T09:40:15.934498+00:00,primary,,30
-105,40,2025-06-11T07:43:45.814168+00:00,2025-07-10T20:36:42.125289+00:00,2025-06-11T09:28:16.092569+00:00,primary,,30
-102,40,2025-06-11T07:43:45.814168+00:00,2025-07-10T20:36:42.125289+00:00,2025-06-11T09:16:16.250865+00:00,primary,,30
-99,40,2025-06-11T07:43:45.814168+00:00,2025-07-10T20:36:42.125289+00:00,2025-06-11T09:04:16.409386+00:00,primary,,30
-96,40,2025-06-11T07:43:45.814168+00:00,2025-07-10T20:36:42.125289+00:00,2025-06-11T08:52:16.568131+00:00,primary,,30
-93,40,2025-06-11T07:43:45.814168+00:00,2025-07-10T20:36:42.125289+00:00,2025-06-11T08:40:16.727102+00:00,primary,,30
-90,40,2025-06-11T07:43:45.814168+00:00,2025-07-10T20:36:42.125289+00:00,2025-06-11T08:28:16.886296+00:00,primary,,30
-87,40,2025-06-11T07:43:45.814168+00:00,2025-07-10T20:36:42.125289+00:00,2025-06-11T08:16:17.045716+00:00,primary,,30
-84,40,2025-06-11T07:43:45.814168+00:00,2025-07-10T20:36:42.125289+00:00,2025-06-11T08:04:17.205360+00:00,primary,,30
-81,40,2025-06-11T07:43:45.814168+00:00,2025-07-10T20:36:42.125289+00:00,2025-06-11T07:52:17.365229+00:00,primary,,30
-78,40,2025-06-11T07:43:45.814168+00:00,2025-07-10T20:36:42.125289+00:00,2025-06-12T07:39:59.926110+00:00,primary,,29
-75,40,2025-06-11T07:43:45.814168+00:00,2025-07-10T20:36:42.125289+00:00,2025-06-12T07:28:00.059362+00:00,primary,,29
-72,40,2025-06-11T07:43:45.814168+00:00,2025-07-10T20:36:42.125289+00:00,2025-06-12T07:16:00.192841+00:00,primary,,29
-69,40,2025-06-11T07:43:45.814168+00:00,2025-07-10T20:36:42.125289+00:00,2025-06-12T07:04:00.326547+00:00,primary,,29
-66,40,2025-06-11T07:43:45.814168+00:00,2025-07-10T20:36:42.125289+00:00,2025-06-12T06:52:00.460478+00:00,primary,,29
-63,40,2025-06-11T07:43:45.814168+00:00,2025-07-10T20:36:42.125289+00:00,2025-06-12T06:40:00.594637+00:00,primary,,29
-60,40,2025-06-11T07:43:45.814168+00:00,2025-07-10T20:36:42.125289+00:00,2025-06-12T06:28:00.729022+00:00,primary,,29
-57,40,2025-06-11T07:43:45.814168+00:00,2025-07-10T20:36:42.125289+00:00,2025-06-12T06:16:00.863633+00:00,primary,,29
-54,40,2025-06-11T07:43:45.814168+00:00,2025-07-10T20:36:42.125289+00:00,2025-06-12T06:04:00.998471+00:00,primary,,29
-51,40,2025-06-11T07:43:45.814168+00:00,2025-07-10T20:36:42.125289+00:00,2025-06-12T05:52:01.133535+00:00,primary,,29
-48,40,2025-06-11T07:43:45.814168+00:00,2025-07-10T20:36:42.125289+00:00,2025-06-12T05:40:01.268826+00:00,primary,,29
-45,40,2025-06-11T07:43:45.814168+00:00,2025-07-10T20:36:42.125289+00:00,2025-06-12T05:28:01.404343+00:00,primary,,29
-42,40,2025-06-11T07:43:45.814168+00:00,2025-07-10T20:36:42.125289+00:00,2025-06-12T05:16:01.540086+00:00,primary,,29
-39,40,2025-06-11T07:43:45.814168+00:00,2025-07-10T20:36:42.125289+00:00,2025-06-12T05:04:01.676056+00:00,primary,,29
-36,40,2025-06-11T07:43:45.814168+00:00,2025-07-10T20:36:42.125289+00:00,2025-06-12T04:52:01.812252+00:00,primary,,29
-33,40,2025-06-11T07:43:45.814168+00:00,2025-07-10T20:36:42.125289+00:00,2025-06-12T04:40:01.948675+00:00,primary,,29
-30,40,2025-06-11T07:43:45.814168+00:00,2025-07-10T20:36:42.125289+00:00,2025-06-12T04:28:02.085323+00:00,primary,,29
-27,40,2025-06-11T07:43:45.814168+00:00,2025-07-10T20:36:42.125289+00:00,2025-06-12T04:16:02.222199+00:00,primary,,29
-24,40,2025-06-11T07:43:45.814168+00:00,2025-07-10T20:36:42.125289+00:00,2025-06-12T04:04:02.359300+00:00,primary,,29
-21,40,2025-06-11T07:43:45.814168+00:00,2025-07-10T20:36:42.125289+00:00,2025-06-12T03:52:02.496627+00:00,primary,,29
-18,40,2025-06-11T07:43:45.814168+00:00,2025-07-10T20:36:42.125289+00:00,2025-06-12T03:40:02.634181+00:00,primary,,29
-15,40,2025-06-11T07:43:45.814168+00:00,2025-07-10T20:36:42.125289+00:00,2025-06-12T03:28:02.771961+00:00,primary,,29
-12,40,2025-06-11T07:43:45.814168+00:00,2025-07-10T20:36:42.125289+00:00,2025-06-12T03:16:02.909968+00:00,primary,,29
-9,40,2025-06-11T07:43:45.814168+00:00,2025-07-10T20:36:42.125289+00:00,2025-06-12T03:04:03.048200+00:00,primary,,29
-6,40,2025-06-11T07:43:45.814168+00:00,2025-07-10T20:36:42.125289+00:00,2025-06-12T02:52:03.186659+00:00,primary,,29
-3,40,2025-06-11T07:43:45.814168+00:00,2025-07-10T20:36:42.125289+00:00,2025-06-12T02:40:03.325344+00:00,primary,,29
